,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,sine,white noise
337.5,0.55575605912540416,52.10184765047002,3064.2205817163945,711.37211835882067,4437.9089411404912,8865.9615950422412,4524.8703052833898,5712.7029512166982,4127.1098650741324,1595.5092867367609,195.70813745335832,61.128019109145654,3960.8715161523405,111.80797505500557,517.57559151346345,1429.5425097011741,92.771180037560129,195.00437011876249,800.50940074449409,516.92188328260556,1714.0926419772427,4368.2673508581647,995.66684518150271,65.42703162162114,831.59901601822764,1542.2774062558015,854.14412922778752,10745.350141362356,1446.4634190948068,548.29042226394745,932.9457547677722,761.6552369734984,3628.5227739201327,1292.7174017323448,56.269662049790483,386866.59672404465
339,36.551029097571892,212.75903936930507,784.20427857868174,623.96917213095799,2503.4006120595986,367.52758049645729,10057.482242171118,6259.2060970567009,13534.287723745461,836.05133080628514,5945.983872449865,93.633161160415185,2181.6147024746756,61.130960935716544,750.41198073472526,418.55594034889026,912.83693745866071,198.56577124514976,760.71839151181268,1446.460611759087,554.0041739677954,783.47755357562005,1832.8547588708764,301.52373500469236,803.3607541208911,603.96720447225232,3096.9711912741618,3376.285782883534,2043.0498464599577,246.21294382576627,1777.5122946808387,1821.5694937272806,481.17640567854778,484.02140840165913,55.75908898725055,52684.979916033786
340.5,3.27247990178018,658.04536451153842,3818.1940434416174,1915.4725896824766,3191.6620278082937,2652.1125386760509,1976.4910401013904,10144.200849839046,1233.6066665503524,1037.7378603437564,5146.017757229517,52.512758548790266,602.43306873518929,17.736096294858271,481.07144651966001,2199.4106950496034,226.28371713568535,99.085531249530746,547.4243911154806,388.96389268672067,287.07942091993402,2445.873406242652,313.26596403704366,207.29334653963494,9.6979107200309329,13497.410322739699,8299.3125519159985,2038.8290330701163,1971.0885307119959,240.86950722605292,12.410659506296703,1150.0033447085277,1861.0887271396159,1360.1145376507,55.256174379348913,28688.227317926259
342,4.501545196458447,402.85864769396443,540.70913619370174,3413.3604301726778,4087.9108257824364,5493.4659218379111,7934.0666158713466,19855.809694550408,553.18878765473926,2580.6002124574948,801.92654110440549,64.668605669377655,954.14373307734343,79.442239384713631,393.86790125336881,507.64777205412651,64.942893025747324,40.609052741056608,210.06842381022898,1556.6065952382121,2377.4407615452224,4176.4998324603421,707.92981310851724,46.736161158188082,229.86459648808747,14408.722273926318,2089.9218353488745,863.60085368206308,765.19176514782396,507.82220182123234,865.970964258457,701.64649996926948,783.36029605489,1904.6019258695867,54.760763020557015,531217.12111170078
343.5,8.5009030867030724,168.0441621599208,1037.8465354135374,600.9007432664547,1434.7654421204531,1119.0850122980339,299.48458805775988,7015.8253754344187,541.70994874133089,1203.8839741062486,2839.9818915670758,62.096675573291449,1256.9208304220049,29.125536092535505,261.23342846794645,2036.7576930435312,316.98411153902055,123.05756528779654,18.922011879698513,5684.4631359019468,3254.9335739890275,7456.8871813359847,5461.1467287680171,187.45327825951671,316.84292633815693,1991.9976051249937,4779.6283134945825,1081.6872298821741,877.84873706499457,72.535970526236426,1674.6695445507933,301.75690134809895,370.1342199388086,1189.5199381501091,54.272703697169831,1470699.3426453203
345,9.9372284640659778,303.27348377352672,3024.9887108047974,119.67960845960886,755.93048169053873,1719.2833027087563,2659.515525689746,547.03329807105638,1750.9522760542968,2312.9249780263362,1129.5499934121935,60.118213933717684,1301.5872146466832,34.872416632913691,664.44583015657611,2608.3697295066622,56.402152605895473,93.092380428772429,153.7628097418953,1950.1254473904719,663.16416811814736,1638.8644908370813,2934.8595312719913,1497.1080578349213,812.03667850250861,1341.9007435326937,5493.6708316689374,1118.9287121540394,1848.2983219711386,182.76073960447914,227.56612100590124,1471.6856672789952,3921.7501676718848,1874.0787690460972,53.791849062992682,440600.61779021315
346.5,31.09242266634385,663.1229102335451,849.9823214605201,1751.0672633853792,3059.8428706819141,540.32952010730673,2169.0138019923033,3718.1817594344629,5876.6910384919056,681.69613576718643,526.09367311549806,23.64817962362514,3343.5121289440385,124.21013952047589,320.87383076264604,1377.208190828911,22.119636072119739,13.861910931014513,405.92136614367899,1948.2454932704777,2522.4964521895708,5386.4152962947801,505.62300187485181,967.60582840288851,515.43451369728677,3208.4789211062839,3308.7286616718106,605.81505708710802,1380.0465201902118,216.63236705567832,1463.2875176840771,709.18035927635879,589.77815440079064,377.24184602707516,53.31805551951895,408190.07525969326
348,2.7243870844557745,12.333838210921568,649.92395503796081,513.08431803998701,4995.2873455015579,372.41514494080599,165.26911641289507,4119.557944644911,6307.155853750226,2344.9420037303685,753.41617713282938,79.285640549925958,1108.1279786001398,25.608528440803752,383.9908974872771,222.60701402282214,613.66114124905243,152.63209480602879,418.47797368364894,1150.1291203036974,2441.4468197523443,578.3833726761975,6697.0372006524249,418.93593419315692,881.37516138802323,1068.5246555417498,2840.7250003032677,395.70747665427228,1092.325225191242,787.91885202759386,2687.8875003240632,2618.4176319514568,846.3722410874168,635.99809896173633,52.851183100138371,385311.42576455441
349.5,18.649246665193999,5.9705820170783808,2187.4846596967063,682.21207638296016,3394.2233939309658,742.16569397518356,767.14126407068557,2906.8153458022621,834.05785810620739,1486.2935059772094,1137.789184198632,94.868952659198811,393.83681280989191,59.172076031483272,511.59454519558051,554.94455820632311,64.253235473298588,112.01430376493748,169.38377103193972,299.15335965614656,8185.3025341623361,5887.9381522939811,4191.6994946379973,641.52385966695772,820.76658176654371,2217.9890737800083,1043.3160608009164,1399.5456584019269,2395.2794307002719,551.91960676186534,867.38130862855814,2719.3823708098839,505.85842776486953,1620.6670304848305,52.391095359111411,384522.21112364187
351,12.626428472569112,120.2712441938511,928.22572761637502,880.60333037501937,1469.6023962325096,2628.6534794112504,6516.6052254737533,5965.8169101707181,1805.5153847665624,4741.1982013467814,1803.9020222561526,20.519047568701961,1723.2556701443725,17.168034813986083,568.74556656218829,1647.3914029536238,83.297790370638054,96.525642024968676,0.93077960194261145,9475.2030408412957,3495.2049752453308,5698.0619958970246,19484.18384963218,81.1929011973059,1071.5217470760817,6705.8635103999541,3203.8886193511485,1038.0557841819782,939.57423250868476,76.703984586246591,118.29806318374278,528.08719451725244,964.20811713020214,2373.8583171377345,51.937659263920843,457458.78165930335
352.5,0.47920095161339854,567.04675300312078,54.272910935735318,1870.2800771876155,5232.144864804498,1670.8157951271257,966.6292051139352,13515.89841750489,1230.1729256588644,248.59199005672571,6313.7410256216199,38.593525337897098,383.49711654347101,52.352419904070565,233.98050915714569,1994.1407106875452,445.35405465332718,130.90295697392122,170.53212441533657,2360.5274151065714,10264.691079801443,2262.628854517724,4216.1982117824864,1.8434128004890371,595.77328727790541,3031.1966521343484,2366.5666352595358,2787.5240083801309,948.45444858402129,126.82023465491875,1593.2335070855715,2014.3710534590812,776.47665730165045,844.89853282450974,51.490745092085092,49454.576693437564
354,8.8909339154542142,175.73576592614279,669.87939605797567,734.57429289686524,2433.7652790637339,5579.63676480719,2857.3436388708096,73.074243660032735,2142.9394609854048,2986.1254336225015,2167.4570514568263,85.657873932929874,590.5751427815045,6.3754363370801252,314.44462082549325,91.5804621774883,7.979004162968196,86.966600934604131,569.91525846710056,101.0395806460277,1561.9400065847956,236.54608975418751,991.00640047252102,435.35632233601535,361.1609843878706,987.20785187557738,3641.7485113862631,656.43854202484772,1892.6967112623126,265.12371500144582,221.96384585323622,942.92302548548707,1833.7464870120539,730.66030828597115,51.05022633119497,330956.08251213265
355.5,12.962999818135257,669.35908500089818,804.04751993934201,62.9904813362255,3.9235999074675085,2370.9353454874822,3622.4608892285692,3.0733542128306803,3063.8028689965668,2986.9455262797701,559.51854936653012,70.704773146355919,2117.0726779179099,69.322395545960362,542.18491610780234,1277.8467699488504,156.48257151647127,119.9577506162335,928.81944364044102,991.91496960459517,361.21729854965838,1624.3700420708913,684.15230046644251,78.371293662942307,394.93569105492497,5742.0718049294765,1354.6532539648265,1619.5189448812539,975.48383455800035,981.27384583494529,1611.2028318018918,534.61955455512441,1135.9391241309634,262.53694563819721,50.615979582748267,369822.80048016942
357,19.715777254731279,1035.1931601345248,2078.7666053244084,1750.3266136119576,3198.3659202320546,3134.7140642210265,2706.6956131261836,1869.422471620851,366.59008566050562,598.77678592121265,349.11754805565101,47.62275248419882,132.48951051261335,16.97658766047304,449.72898499265608,1177.7407127911808,494.06065706769095,170.83075340259401,1109.1581595360133,1162.6596669058583,5453.4420552804195,1142.6626298353096,1012.7613542037794,110.90369265011351,799.61377696149304,1118.0130962486239,1883.6518168019916,1373.8136798217106,1070.8325250952632,1747.1203918720341,1.4996782260903478,1445.2886195210617,1868.8787528562559,1207.6282312646485,50.187884469259302,398497.59735019138
358.5,6.1008486152899888,1146.423580834055,2069.5930097437631,22.925647603589915,507.46434875406817,2407.9882362349899,2311.7323203498713,1025.7525345399399,71.085252663671938,41.156850624647404,1105.3471243888027,22.044984065649277,279.83568640531178,116.9404475056614,264.50101544111692,122.84434034673687,51.653518722614272,219.33663350368946,1106.7207357298973,2839.6006140014961,1775.1983932444239,989.00090541417728,2184.8444921958699,125.93950718347647,1132.728706982751,1061.1648637559404,2350.6640393126845,350.09303442060133,1934.0691256005,1111.3539951163427,623.17932480095317,943.72363830792278,305.79268897200188,1023.7334229688839,49.765823544274106,1358564.3793762054
360,0.11105658585727546,849.53207987920848,574.31710411279118,1195.370316198457,455.45510978977251,2695.0315937444939,261.64443115127051,549.2763744209733,758.92516981554445,934.43390533726847,4265.9926042444504,50.548245163559905,944.4770000793385,86.958099873234204,440.77774480804857,398.05313284573492,121.13677042777802,197.14217652365372,923.37157852412645,5849.1233204371983,7571.4077999877336,345.31398616772532,12338.402164328914,1071.9759767992355,147.68138956591082,949.23856015560796,3814.17061091809,1188.6411729851443,2369.4328755967213,1065.1138333541633,821.26385143211769,71.256731845991126,3175.9688486450245,560.57452009409144,49.349682206785104,9990.025735877125
361.5,1.5483370983110629,702.43608073265523,1020.5612421277488,383.70261541342654,588.65782749684126,456.18683800994239,2528.7071182727996,4913.5729001313975,168.07721448430712,373.09455318233182,202.48610044762623,30.776793568782292,1586.5562365598648,7.9822594056099296,802.70924406393476,3803.7891350580976,445.54919761233856,302.87937082944455,590.73504149112421,6298.9937359885926,2869.0267176933603,3309.4852191141649,475.46984143459173,129.92220702692521,77.00692385326073,1871.7780453522635,1125.282395251126,2293.2517895561182,1503.8974203974185,1093.6768652856458,131.98278919907366,531.64911232694249,1956.6855275851906,1514.3115884518008,48.939348616377742,245772.00648059798
363,6.7144625042501351,2472.761245136674,378.82772100527677,885.77609133954411,2248.7863148389247,2648.077162247354,2964.0299147500477,718.51148373762817,1943.3771431662415,863.19382553393075,1793.81047117499,108.0848386871928,1747.7619437284495,24.656879006763912,346.8201030964288,1451.0539740498286,78.101527036118298,238.26993112562357,245.74215504822934,3429.9354728004309,8645.4419544629873,3410.9278559988416,2051.7253845712617,598.31080020741354,15.471515145505222,815.61589435733322,882.56504771130392,1633.7931094200371,969.82607832130384,39.955232258149799,735.79363084225633,1378.1110011326523,2233.0379810298391,946.32173497630458,48.534713614090158,684341.84363303625
364.5,24.055745414506706,3018.7381422957496,459.14624525476626,252.97052004485496,472.90722765819049,2073.1754716539822,1402.6619372629584,31.830531981818172,1316.9912460313001,612.2010618024475,279.33656038503602,17.962258886167422,2073.9958907615774,63.588896815281977,388.5267195047486,145.52004118705258,171.76537109090577,227.54168343821152,42.941052463258444,2437.5449150208301,4325.1293072056169,5888.9511370071068,5419.0157596350527,204.68633901314669,221.73059122286881,3775.193693270438,5211.6495058364862,1548.5476046509502,2537.6526166073631,396.37733964440486,222.21281769663474,844.70285824802488,1146.6849920201994,1040.5205730146913,48.135670643631968,578397.9504773689
366,4.3121051612858192,1955.6085863573073,946.63472439018346,2055.3822203126037,2592.4763448396002,212.17790189812715,506.26258199164715,2018.7505234560633,332.46028420487471,2612.0998394888657,1615.2552842377768,42.282055772114404,3357.5718778856426,9.0186366731065952,330.26064737645669,623.25100048922047,268.1465675771525,238.6684262823442,3.7715203835296043,1538.0353039771007,4254.4668253030504,4551.3263180386502,614.04730550605939,5.1478256036495269,2277.967407737588,1657.0895211943227,1349.4671358362859,2340.7544410288833,1671.1738642517912,683.96069076784295,160.14035084485377,3378.0066815020082,1319.8248746550364,305.0917781442032,47.742115675989147,15174.669827187499
367.5,5.5996480071152952,1180.518626172294,1115.0061225927268,568.85860659531409,1066.6488811273987,2721.2724028220928,3044.042840583209,11.806502906977039,426.97143954138966,886.31835266827704,4641.7884265636067,67.228120981025057,786.93068976222719,39.827103325200959,487.19291983645064,2099.6048342829613,426.35172830325286,224.50872374885537,31.02851430094919,21.206296554574482,1290.79729032147,3484.851006334919,966.45739573143555,394.16460133073093,341.25028462522135,10595.458571298821,4433.9234914719373,1671.3402313933896,1615.2715925166408,207.36248415675129,724.28644065536457,741.14290627523098,621.41406544691813,987.43703491913482,47.353947138193902,1044835.3475915338
369,33.802438396600479,923.35487447079163,1384.5176827206624,708.36566528766787,735.70152364944738,792.59416279843526,3790.7729597676116,339.45201723938692,1285.2044832901186,1967.5678400768447,1003.070993520821,66.813176931616795,3513.0233472309424,20.378854847391747,540.10092608863113,571.37553010637419,36.75976701057062,90.528719696699554,48.443382322333804,1422.7860054491243,2918.3827830220275,416.73937650066358,271.75999974007783,26.536409710629037,185.7550734082877,322.43743070612425,606.93983658196851,5073.2195788714462,2117.5238958257873,42.376159595925429,201.7758956806889,973.97026544502671,783.43113011169612,1435.5442249701234,46.971065841058703,1604255.5441242182
370.5,4.62638177276341,1624.0411344995484,250.78283058506278,1958.0179982359971,3053.0065071059271,777.57755290077591,387.54029645559046,3723.4031150860819,717.33848753168252,804.9237331872913,2319.586486421369,37.50837460582607,2852.7804157967416,4.7992159350809072,238.8654334806406,522.30565813349131,123.48245115900967,188.88250151881695,59.75329810007581,3322.9815414350728,9286.2479026916317,736.13094516608476,1308.2486723081379,1037.84743994563,588.29023978627049,2670.8576629311433,3639.1165943556207,268.72907757953038,1588.9339329774173,123.97719491484111,929.36880148963041,1997.1139736301325,751.67967022919413,1765.5426356774969,46.593374912898639,195100.89943907704
372,1.0470776405054469,1036.2828286128172,585.45830411680572,877.76425181230491,1222.5174568577545,8459.9194050507558,4136.6537549998502,176.96890205562173,577.19999121099454,1390.4471437334112,356.86480734903284,47.265265713866718,1649.9897768838107,45.432870412565421,435.68232098519746,363.78526721951658,571.12292883698126,240.59245837672267,94.428551631997095,140.43338322306823,4204.2918306859647,1470.6332634313078,6408.016030498773,94.245278670762815,384.45399515848948,228.34906017116913,12.96671863584254,0.030478949169609065,2715.5948833922553,708.20812581251175,24.100326564655678,986.06684996586068,1492.7009616564069,1859.3882484935095,46.220779733474416,14137.62150023512
373.5,18.019868516275071,1071.4319332715065,605.6029373022086,1739.7218848748573,392.59994609515553,923.18211571058953,41.195101232319111,172.81007941610252,132.8047160707394,218.85744778744501,2300.4119258976084,44.381164429309834,2118.2519082340928,43.009857219476835,624.47785984659913,851.91524886933803,43.808248023863904,116.61626639679548,157.40610118778662,2225.7739777832076,1830.6078509039426,3971.4366604585066,468.74898381504499,202.70456499753371,60.513347178946034,7213.0727838197236,771.78001884799289,4428.8674790227506,320.82128686029426,589.58835186383033,39.166769128321747,1312.336732263662,1640.2012218517254,933.33989434947398,45.853187870726131,211177.58407392618
375,3.9464638036249315,320.72814064605012,793.27026792227798,203.1415607088565,350.95060351501974,1325.9762309907285,549.64927077399705,2512.8443980181405,2342.076156034444,4336.1491127292293,341.14571688156371,12.404665368437476,1230.1599588136701,8.4356925750950253,249.61443399006092,908.64289340152095,4.4152840380143035,139.69010418127209,223.75960022189349,3560.1285862031841,392.60467779209631,1886.1598877204212,453.43184480712546,11.712853065486575,666.77136269546384,524.89857460589292,2626.6593047518204,4.1613129304928975,1710.5564118277898,164.4033767127097,72.469086596216457,1179.2379697503932,770.15951813089623,828.71872610552509,45.490509019254752,629258.5141172657
376.5,11.837053254687531,298.03311083642279,1507.1682212306589,1756.0680559479579,2099.2551794105639,421.29592015046899,665.50046100295151,283.50323237725303,1857.2164880662435,1231.0510515884803,1696.5320995785207,35.862084465158475,3645.8883531706624,6.2612936650364004,291.98210521034383,428.55777182546058,177.44637827206012,156.06835970666808,248.61184112458562,391.79240444087225,4081.7342361990313,2064.4370002871069,2410.427655855442,1373.3933543942248,304.36385169884039,2762.136986817502,2927.3093168022001,6638.2416043150206,716.58894902216502,777.48529421628712,824.62721809174298,76.53323717461889,1959.5610763209745,1275.9383788863381,45.132654940709017,52850.784893797812
378,2.0265191783313865,722.02035160578851,858.71728705068324,1406.8167163482271,8340.621478770161,621.59448465950118,1324.4689371743211,403.19546713613317,528.78120224898635,431.10439376513534,2003.1042537561143,59.669573809988087,1347.2447903260427,57.144118386326426,343.70815136008162,2095.832947302209,111.56378128798035,171.14143126194861,201.00478250734861,3685.4192106006853,2050.0523536125893,5442.2570581203427,411.16700503716316,203.40276438371279,337.87888464858133,1625.0458650529483,108.99341876201251,149.76723515527104,1029.254945125587,1970.2528428341921,13.920047159079163,1042.9580076234281,546.33172422161317,1791.6198065110368,44.779539407703282,20038.700663626762
379.5,0.46032244853815202,781.67238540193318,180.63889315062539,96.881411120105511,422.23330697508061,1016.4679123528263,147.07093810002468,1127.8308574340144,630.48232148158866,3552.3601431519519,886.13443290534428,37.008681314086829,275.14870378311741,17.23535145353015,417.47495616531069,33.768572578433961,762.72614145888167,53.605691086265985,109.52885381182985,440.96562239899174,5375.3488454623066,6291.2587294088489,862.44384142104752,528.3681091921203,1033.3101610216488,434.94399523711968,2775.9549168531735,1992.1950846555085,640.16471339738951,1383.3143246805571,1187.1271889849168,2604.4721848205791,2093.4395568329869,1132.4059180981546,44.431078147157884,304695.57133574452
